x-axis,1,2,3,F1
second,Volt,Volt,Volt,Volt
-700.000E-06,+2.350633415E+00,+2.516562981E+00,+2.398869306E+00,-200.658694E-03
-695.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-690.000E-06,+2.476261556E+00,+2.566814238E+00,+2.222989907E+00,-200.658694E-03
-685.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-680.000E-06,+2.476261556E+00,+2.390934840E+00,+2.524497447E+00,-75.231448E-03
-675.000E-06,+2.451135928E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-670.000E-06,+2.476261556E+00,+2.390934840E+00,+2.373743678E+00,-200.658694E-03
-665.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-660.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-655.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-650.000E-06,+2.476261556E+00,+2.591939867E+00,+2.222989907E+00,-200.658694E-03
-645.000E-06,+2.476261556E+00,+2.516562982E+00,+2.323492421E+00,-125.402346E-03
-640.000E-06,+2.476261556E+00,+2.516562981E+00,+2.398869306E+00,+24.900E-06
-635.000E-06,+2.451135928E+00,+2.416060468E+00,+2.398869306E+00,-25.060550E-03
-630.000E-06,+2.476261556E+00,+2.416060468E+00,+2.222989907E+00,+24.900E-06
-625.000E-06,+2.400884671E+00,+2.516562982E+00,+2.398869306E+00,-75.231448E-03
-620.000E-06,+2.350633415E+00,+2.466311725E+00,+2.398869306E+00,+24.900E-06
-615.000E-06,+2.652140954E+00,+2.416060468E+00,+2.398869306E+00,-200.658694E-03
-610.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-605.000E-06,+2.426010299E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-600.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-595.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060550E-03
-590.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-585.000E-06,+2.476261556E+00,+2.516562982E+00,+2.273241164E+00,-200.658694E-03
-580.000E-06,+2.476261556E+00,+2.591939867E+00,+2.323492421E+00,-75.231448E-03
-575.000E-06,+2.476261556E+00,+2.390934840E+00,+2.373743677E+00,-200.658694E-03
-570.000E-06,+2.476261556E+00,+2.591939867E+00,+2.373743678E+00,-200.658694E-03
-565.000E-06,+2.476261556E+00,+2.591939867E+00,+2.524497448E+00,-75.231448E-03
-560.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,+24.900E-06
-555.000E-06,+2.476261556E+00,+2.591939867E+00,+2.222989908E+00,-200.658694E-03
-550.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-545.000E-06,+2.476261556E+00,+2.516562982E+00,+2.273241164E+00,-125.402346E-03
-540.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-125.402346E-03
-535.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-175.573245E-03
-530.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-525.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-520.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-515.000E-06,+2.451135928E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-510.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060549E-03
-505.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-500.000E-06,+2.476261556E+00,+2.390934840E+00,+2.273241164E+00,-200.658694E-03
-495.000E-06,+2.476261556E+00,+2.390934840E+00,+2.222989908E+00,-200.658694E-03
-490.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-200.658694E-03
-485.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-480.000E-06,+2.275256529E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-475.000E-06,+2.451135928E+00,+2.390934840E+00,+2.222989908E+00,-150.487795E-03
-470.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-200.658694E-03
-465.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-460.000E-06,+2.476261556E+00,+2.516562981E+00,+2.323492421E+00,+24.900E-06
-455.000E-06,+2.451135928E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-450.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-445.000E-06,+2.350633414E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-440.000E-06,+2.400884671E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-435.000E-06,+2.451135928E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-430.000E-06,+2.476261556E+00,+2.390934840E+00,+2.373743678E+00,-25.060549E-03
-425.000E-06,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-125.402346E-03
-420.000E-06,+2.476261556E+00,+2.390934840E+00,+2.273241164E+00,-200.658694E-03
-415.000E-06,+2.501387185E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-410.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-405.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-400.000E-06,+2.350633415E+00,+2.390934840E+00,+2.323492421E+00,-125.402346E-03
-395.000E-06,+2.476261556E+00,+2.591939867E+00,+2.373743677E+00,-175.573245E-03
-390.000E-06,+2.476261556E+00,+2.416060468E+00,+2.574748704E+00,-25.060549E-03
-385.000E-06,+2.476261556E+00,+2.265306698E+00,+2.524497448E+00,+125.452146E-03
-380.000E-06,+2.476261556E+00,+2.466311725E+00,+2.273241164E+00,-125.402346E-03
-375.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-25.060550E-03
-370.000E-06,+2.451135928E+00,+2.416060468E+00,+2.373743678E+00,-25.060549E-03
-365.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-360.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-355.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-350.000E-06,+2.501387184E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-345.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-340.000E-06,+2.400884671E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-335.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,+24.900E-06
-330.000E-06,+2.300382158E+00,+2.390934840E+00,+2.222989907E+00,-25.060549E-03
-325.000E-06,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,+24.900E-06
-320.000E-06,+2.551638441E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-315.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-310.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,+24.900E-06
-305.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-300.000E-06,+2.476261556E+00,+2.390934840E+00,+2.323492421E+00,-75.231448E-03
-295.000E-06,+2.476261556E+00,+2.591939867E+00,+2.373743677E+00,-200.658694E-03
-290.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-285.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-280.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-275.000E-06,+2.300382158E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-270.000E-06,+2.451135928E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-265.000E-06,+2.350633414E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-260.000E-06,+2.476261556E+00,+2.516562981E+00,+2.323492421E+00,-75.231448E-03
-255.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,+24.900E-06
-250.000E-06,+2.627015326E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-245.000E-06,+2.350633414E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-240.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-235.000E-06,+2.451135928E+00,+2.390934840E+00,+2.222989908E+00,-200.658694E-03
-230.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-225.000E-06,+2.476261556E+00,+2.516562982E+00,+2.323492421E+00,-200.658694E-03
-220.000E-06,+2.476261556E+00,+2.516562981E+00,+2.197864279E+00,-75.231448E-03
-215.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-175.573245E-03
-210.000E-06,+2.501387184E+00,+2.416060468E+00,+2.398869306E+00,-200.658694E-03
-205.000E-06,+2.350633414E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-200.000E-06,+2.400884671E+00,+2.466311725E+00,+2.398869306E+00,-200.658694E-03
-195.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-25.060550E-03
-190.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-25.060549E-03
-185.000E-06,+2.476261556E+00,+2.591939867E+00,+2.197864279E+00,-200.658694E-03
-180.000E-06,+2.476261556E+00,+2.516562981E+00,+2.323492421E+00,-200.658694E-03
-175.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-25.060550E-03
-170.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-25.060549E-03
-165.000E-06,+2.476261556E+00,+2.516562982E+00,+2.398869306E+00,-75.231448E-03
-160.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-155.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-150.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-145.000E-06,+2.476261556E+00,+2.466311725E+00,+2.323492421E+00,-200.658694E-03
-140.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,+24.900E-06
-135.000E-06,+2.476261556E+00,+2.390934840E+00,+2.222989908E+00,-25.060550E-03
-130.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-175.573245E-03
-125.000E-06,+2.350633414E+00,+2.390934840E+00,+2.524497448E+00,+24.900E-06
-120.000E-06,+2.476261556E+00,+2.516562981E+00,+2.197864279E+00,-75.231448E-03
-115.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-200.658694E-03
-110.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,+24.900E-06
-105.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-100.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-125.402346E-03
-95.000E-06,+2.476261556E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-90.000E-06,+2.476261556E+00,+2.416060468E+00,+2.222989907E+00,-200.658694E-03
-85.000E-06,+2.476261556E+00,+2.591939867E+00,+2.398869306E+00,-200.658694E-03
-80.000E-06,+2.601889698E+00,+2.516562981E+00,+2.273241164E+00,-200.658694E-03
-75.000E-06,+2.451135928E+00,+2.566814238E+00,+2.398869306E+00,-200.658694E-03
-70.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-65.000E-06,+2.476261556E+00,+2.466311725E+00,+2.273241164E+00,-200.658694E-03
-60.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-75.231448E-03
-55.000E-06,+2.476261556E+00,+2.416060468E+00,+2.398869306E+00,-25.060550E-03
-50.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-45.000E-06,+2.476261556E+00,+2.390934840E+00,+2.323492421E+00,-125.402346E-03
-40.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-35.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-30.000E-06,+2.476261556E+00,+2.416060468E+00,+2.373743678E+00,-200.658694E-03
-25.000E-06,+2.476261556E+00,+2.466311725E+00,+2.398869306E+00,-75.231448E-03
-20.000E-06,+2.476261556E+00,+2.390934840E+00,+2.398869306E+00,-125.402346E-03
-15.000E-06,+2.300382158E+00,+2.390934840E+00,+2.398869306E+00,+24.900E-06
-10.000E-06,+2.451135928E+00,+2.566814238E+00,+2.398869306E+00,-25.060549E-03
-5.000E-06,+2.400884671E+00,+2.390934840E+00,+2.398869306E+00,-200.658694E-03
-0.0E+00,+6.521487716E+00,+2.390934840E+00,+5.413944703E+00,+2.383142573E+00
+5.000E-06,+7.501387224E+00,+2.566814238E+00,+7.222989947E+00,+4.816431150E+00
+10.000E-06,+7.501387224E+00,+2.566814238E+00,+7.423994973E+00,+5.017114744E+00
+15.000E-06,+7.501387224E+00,+2.516562982E+00,+7.348618088E+00,+4.816431150E+00
+20.000E-06,+7.501387224E+00,+2.591939867E+00,+7.348618088E+00,+4.816431150E+00
+25.000E-06,+7.476261595E+00,+2.617065495E+00,+7.423994973E+00,+4.615747556E+00
+30.000E-06,+7.300382197E+00,+2.792944893E+00,+7.423994973E+00,+4.615747556E+00
+35.000E-06,+7.501387224E+00,+2.717568008E+00,+7.222989947E+00,+4.615747556E+00
+40.000E-06,+7.501387224E+00,+2.918573035E+00,+7.348618088E+00,+4.415063962E+00
+45.000E-06,+7.476261595E+00,+2.993949920E+00,+7.398869345E+00,+4.415063962E+00
+50.000E-06,+7.325507825E+00,+2.993949920E+00,+7.222989947E+00,+4.214380369E+00
+55.000E-06,+7.375759082E+00,+3.194954947E+00,+7.222989947E+00,+4.214380369E+00
+60.000E-06,+7.375759082E+00,+3.320583088E+00,+7.222989947E+00,+4.013696775E+00
+65.000E-06,+7.476261595E+00,+3.395959973E+00,+7.398869345E+00,+3.838098630E+00
+70.000E-06,+7.300382197E+00,+3.421085602E+00,+7.398869345E+00,+3.813013181E+00
+75.000E-06,+7.300382197E+00,+3.596965000E+00,+7.222989947E+00,+3.612329587E+00
+80.000E-06,+7.375759082E+00,+3.722593142E+00,+7.222989947E+00,+3.612329587E+00
+85.000E-06,+7.325507825E+00,+3.823095655E+00,+7.222989947E+00,+3.411645994E+00
+90.000E-06,+7.300382197E+00,+3.998975053E+00,+7.222989947E+00,+3.210962400E+00
+95.000E-06,+7.300382197E+00,+4.199980080E+00,+7.222989947E+00,+3.210962400E+00
+100.000E-06,+7.300382197E+00,+4.325608222E+00,+7.298366832E+00,+3.010278806E+00
+105.000E-06,+7.300382197E+00,+4.426110735E+00,+7.197864318E+00,+2.784509763E+00
+110.000E-06,+7.300382197E+00,+4.601990134E+00,+7.222989947E+00,+2.608911619E+00
+115.000E-06,+7.225005312E+00,+4.727618275E+00,+7.222989947E+00,+2.608911619E+00
+120.000E-06,+7.300382197E+00,+5.004000187E+00,+7.222989947E+00,+2.282800779E+00
+125.000E-06,+7.476261595E+00,+5.179879585E+00,+7.248115575E+00,+2.207544431E+00
+130.000E-06,+7.300382197E+00,+5.205005214E+00,+7.222989947E+00,+1.831262693E+00
+135.000E-06,+7.300382197E+00,+5.531638382E+00,+7.298366831E+00,+1.806177244E+00
+140.000E-06,+7.300382197E+00,+5.607015267E+00,+7.222989947E+00,+1.680749998E+00
+145.000E-06,+7.300382197E+00,+5.808020294E+00,+7.248115575E+00,+1.429895505E+00
+150.000E-06,+7.325507825E+00,+5.808020294E+00,+7.222989947E+00,+1.379724607E+00
+155.000E-06,+7.300382197E+00,+6.009025320E+00,+7.222989947E+00,+1.204126462E+00
+160.000E-06,+7.426010338E+00,+6.335658489E+00,+7.298366832E+00,+1.003442869E+00
+165.000E-06,+7.275256568E+00,+6.411035374E+00,+7.222989947E+00,+802.759275E-03
+170.000E-06,+7.300382197E+00,+6.612040401E+00,+7.398869345E+00,+627.161130E-03
+175.000E-06,+7.426010339E+00,+6.687417285E+00,+7.423994973E+00,+602.075681E-03
+180.000E-06,+7.300382197E+00,+6.938673569E+00,+7.222989947E+00,+401.392087E-03
+185.000E-06,+7.300382197E+00,+7.189929852E+00,+7.222989947E+00,+200.708494E-03
+190.000E-06,+7.300382197E+00,+7.215055481E+00,+7.222989947E+00,+175.623045E-03
+195.000E-06,+7.300382197E+00,+7.340683622E+00,+7.222989947E+00,-125.402346E-03
+200.000E-06,+7.375759082E+00,+7.416060507E+00,+7.222989947E+00,-200.658694E-03
+205.000E-06,+7.476261595E+00,+7.591939906E+00,+7.222989947E+00,-200.658694E-03
+210.000E-06,+7.124502798E+00,+7.642191162E+00,+7.222989947E+00,-401.342288E-03
+215.000E-06,+7.426010339E+00,+7.893447446E+00,+7.222989947E+00,-602.025881E-03
+220.000E-06,+7.426010338E+00,+8.019075587E+00,+7.222989947E+00,-802.709475E-03
+225.000E-06,+7.325507825E+00,+8.044201216E+00,+7.248115575E+00,-827.794925E-03
+230.000E-06,+7.300382197E+00,+8.220080614E+00,+7.222989947E+00,-1.003393069E+00
+235.000E-06,+7.375759082E+00,+8.295457499E+00,+7.298366831E+00,-1.003393069E+00
+240.000E-06,+7.300382197E+00,+8.546713782E+00,+7.348618088E+00,-1.204076663E+00
+245.000E-06,+7.476261595E+00,+8.622090667E+00,+7.222989947E+00,-1.204076663E+00
+250.000E-06,+7.300382197E+00,+8.647216296E+00,+7.398869345E+00,-1.404760256E+00
+255.000E-06,+7.501387224E+00,+8.823095694E+00,+7.348618088E+00,-1.404760256E+00
+260.000E-06,+7.375759082E+00,+8.823095694E+00,+7.298366832E+00,-1.605443850E+00
+265.000E-06,+7.300382197E+00,+9.024100721E+00,+7.398869345E+00,-1.605443850E+00
+270.000E-06,+7.300382197E+00,+9.024100721E+00,+7.423994973E+00,-1.806127444E+00
+275.000E-06,+7.426010339E+00,+9.099477606E+00,+7.298366831E+00,-1.806127444E+00
+280.000E-06,+7.501387224E+00,+9.225105748E+00,+7.348618088E+00,-1.931554690E+00
+285.000E-06,+7.476261595E+00,+9.400985146E+00,+7.398869345E+00,-2.006811038E+00
+290.000E-06,+7.476261595E+00,+9.426110774E+00,+7.423994973E+00,-2.006811038E+00
+295.000E-06,+7.300382197E+00,+9.300482632E+00,+7.222989947E+00,-2.006811038E+00
+300.000E-06,+7.426010338E+00,+9.426110774E+00,+7.298366832E+00,-2.207494631E+00
+305.000E-06,+7.501387224E+00,+9.426110774E+00,+7.222989947E+00,-2.207494631E+00
+310.000E-06,+7.325507825E+00,+9.451236402E+00,+7.423994973E+00,-2.207494631E+00
+315.000E-06,+7.501387224E+00,+9.501487659E+00,+7.222989947E+00,-2.332921878E+00
+320.000E-06,+7.627015365E+00,+9.627115801E+00,+7.298366832E+00,-2.332921877E+00
+325.000E-06,+7.476261595E+00,+9.627115801E+00,+7.248115575E+00,-2.232580081E+00
+330.000E-06,+7.501387224E+00,+9.802995199E+00,+7.423994973E+00,-2.408178225E+00
+335.000E-06,+7.627015365E+00,+9.627115801E+00,+7.298366831E+00,-2.408178225E+00
+340.000E-06,+7.501387224E+00,+9.627115801E+00,+7.348618088E+00,-2.408178225E+00
+345.000E-06,+7.501387224E+00,+9.652241429E+00,+7.248115575E+00,-2.383092776E+00
+350.000E-06,+7.501387224E+00,+9.627115801E+00,+7.423994973E+00,-2.383092776E+00
+355.000E-06,+7.501387224E+00,+9.627115801E+00,+7.423994973E+00,-2.282750979E+00
+360.000E-06,+7.501387224E+00,+9.752743943E+00,+7.423994973E+00,-2.408178225E+00
+365.000E-06,+7.501387224E+00,+9.627115801E+00,+7.423994973E+00,-2.232580081E+00
+370.000E-06,+7.526512852E+00,+9.627115801E+00,+7.423994973E+00,-2.006811038E+00
+375.000E-06,+7.576764108E+00,+9.627115801E+00,+7.423994973E+00,-2.132238284E+00
+380.000E-06,+7.576764109E+00,+9.501487659E+00,+7.423994973E+00,-2.006811038E+00
+385.000E-06,+7.526512852E+00,+9.426110774E+00,+7.423994973E+00,-2.006811038E+00
+390.000E-06,+7.526512852E+00,+9.426110774E+00,+7.423994973E+00,-2.031896487E+00
+395.000E-06,+7.501387224E+00,+9.426110774E+00,+7.423994973E+00,-2.006811038E+00
+400.000E-06,+7.627015365E+00,+9.426110774E+00,+7.423994973E+00,-1.881383792E+00
+405.000E-06,+7.526512852E+00,+9.225105748E+00,+7.248115575E+00,-1.806127444E+00
+410.000E-06,+7.501387224E+00,+9.250231376E+00,+7.423994973E+00,-1.806127444E+00
+415.000E-06,+7.501387224E+00,+9.225105748E+00,+7.423994973E+00,-1.730871096E+00
+420.000E-06,+7.702392250E+00,+9.225105748E+00,+7.549623115E+00,-1.605443850E+00
+425.000E-06,+7.526512852E+00,+9.049226349E+00,+7.423994973E+00,-1.605443850E+00
+430.000E-06,+7.501387224E+00,+9.024100721E+00,+7.449120601E+00,-1.404760256E+00
+435.000E-06,+7.501387224E+00,+8.898472579E+00,+7.499371858E+00,-1.404760256E+00
+440.000E-06,+7.627015365E+00,+8.948723836E+00,+7.423994973E+00,-1.404760256E+00
+445.000E-06,+7.677266622E+00,+8.823095694E+00,+7.423994973E+00,-1.379674807E+00
+450.000E-06,+7.677266622E+00,+8.622090667E+00,+7.423994973E+00,-1.204076663E+00
+455.000E-06,+7.576764108E+00,+8.747718809E+00,+7.423994973E+00,-1.128820315E+00
+460.000E-06,+7.501387224E+00,+8.622090667E+00,+7.423994973E+00,-1.078649417E+00
+465.000E-06,+7.501387224E+00,+8.446211269E+00,+7.423994973E+00,-1.003393069E+00
+470.000E-06,+7.501387224E+00,+8.421085641E+00,+7.449120601E+00,-1.003393069E+00
+475.000E-06,+7.501387224E+00,+8.421085641E+00,+7.549623115E+00,-802.709475E-03
+480.000E-06,+7.501387224E+00,+8.220080614E+00,+7.423994973E+00,-802.709475E-03
+485.000E-06,+7.501387224E+00,+8.220080614E+00,+7.423994973E+00,-802.709475E-03
+490.000E-06,+7.501387224E+00,+8.044201216E+00,+7.449120601E+00,-602.025881E-03
+495.000E-06,+7.702392250E+00,+8.019075587E+00,+7.423994973E+00,-602.025881E-03
+500.000E-06,+7.576764109E+00,+8.019075587E+00,+7.423994973E+00,-476.598635E-03
+505.000E-06,+7.526512852E+00,+7.843196189E+00,+7.423994973E+00,-401.342288E-03
+510.000E-06,+7.501387224E+00,+7.818070561E+00,+7.599874372E+00,-401.342288E-03
+515.000E-06,+7.426010339E+00,+7.818070561E+00,+7.423994973E+00,-200.658694E-03
+520.000E-06,+7.501387224E+00,+7.742693676E+00,+7.549623115E+00,-200.658694E-03
+525.000E-06,+7.677266622E+00,+7.617065534E+00,+7.599874372E+00,-200.658694E-03
+530.000E-06,+7.702392250E+00,+7.617065534E+00,+7.423994973E+00,+24.900E-06
+535.000E-06,+7.501387224E+00,+7.541688649E+00,+7.423994973E+00,+24.900E-06
+540.000E-06,+7.501387224E+00,+7.365809251E+00,+7.549623115E+00,+125.452146E-03
+545.000E-06,+7.501387224E+00,+7.416060507E+00,+7.423994973E+00,+200.708494E-03
+550.000E-06,+7.501387224E+00,+7.215055481E+00,+7.423994973E+00,+175.623045E-03
+555.000E-06,+7.501387224E+00,+7.340683622E+00,+7.423994973E+00,+200.708494E-03
+560.000E-06,+7.627015365E+00,+7.215055481E+00,+7.423994973E+00,+275.964841E-03
+565.000E-06,+7.526512852E+00,+7.014050454E+00,+7.599874372E+00,+401.392087E-03
+570.000E-06,+7.677266622E+00,+7.014050454E+00,+7.449120601E+00,+401.392087E-03
+575.000E-06,+7.426010339E+00,+7.014050454E+00,+7.423994973E+00,+602.075681E-03
+580.000E-06,+7.702392250E+00,+6.938673569E+00,+7.423994973E+00,+602.075681E-03
+585.000E-06,+7.526512852E+00,+6.988924825E+00,+7.625000000E+00,+602.075681E-03
+590.000E-06,+7.677266622E+00,+6.813045427E+00,+7.423994973E+00,+602.075681E-03
+595.000E-06,+7.627015365E+00,+6.687417285E+00,+7.423994973E+00,+802.759275E-03
+600.000E-06,+7.501387224E+00,+6.687417286E+00,+7.423994973E+00,+677.332029E-03
+605.000E-06,+7.526512852E+00,+6.813045427E+00,+7.222989947E+00,+602.075681E-03
+610.000E-06,+7.501387224E+00,+6.612040401E+00,+7.599874372E+00,+777.673826E-03
+615.000E-06,+7.501387224E+00,+6.612040401E+00,+7.499371858E+00,+677.332029E-03
+620.000E-06,+7.501387224E+00,+6.612040401E+00,+7.423994973E+00,+802.759275E-03
+625.000E-06,+7.501387224E+00,+6.586914772E+00,+7.398869345E+00,+978.357419E-03
+630.000E-06,+7.476261595E+00,+6.612040401E+00,+7.423994973E+00,+953.271970E-03
+635.000E-06,+7.501387224E+00,+6.612040401E+00,+7.423994973E+00,+928.186521E-03
+640.000E-06,+7.501387224E+00,+6.612040401E+00,+7.423994973E+00,+878.015623E-03
+645.000E-06,+7.501387224E+00,+6.612040401E+00,+7.423994973E+00,+1.003442869E+00
+650.000E-06,+7.501387224E+00,+6.586914772E+00,+7.423994973E+00,+827.844724E-03
+655.000E-06,+7.576764108E+00,+6.486412259E+00,+7.423994973E+00,+878.015622E-03
+660.000E-06,+7.501387224E+00,+6.411035374E+00,+7.423994973E+00,+878.015623E-03
+665.000E-06,+7.501387224E+00,+6.586914772E+00,+7.398869345E+00,+802.759275E-03
+670.000E-06,+7.501387224E+00,+6.411035374E+00,+7.398869345E+00,+802.759275E-03
+675.000E-06,+7.501387224E+00,+6.411035374E+00,+7.348618088E+00,+802.759275E-03
+680.000E-06,+7.501387224E+00,+6.612040401E+00,+7.423994973E+00,+802.759275E-03
+685.000E-06,+7.350633454E+00,+6.411035374E+00,+7.248115575E+00,+827.844724E-03
+690.000E-06,+7.501387224E+00,+6.411035374E+00,+7.423994973E+00,+978.357420E-03
+695.000E-06,+7.501387224E+00,+6.411035374E+00,+7.549623115E+00,+928.186521E-03
+700.000E-06,+7.426010338E+00,+6.486412259E+00,+7.423994973E+00,+928.186521E-03
+705.000E-06,+7.501387224E+00,+6.436161002E+00,+7.423994973E+00,+802.759275E-03
+710.000E-06,+7.652140994E+00,+6.411035374E+00,+7.248115575E+00,+827.844724E-03
+715.000E-06,+7.501387224E+00,+6.536663516E+00,+7.423994973E+00,+928.186521E-03
+720.000E-06,+7.426010338E+00,+6.612040401E+00,+7.423994973E+00,+928.186521E-03
+725.000E-06,+7.501387224E+00,+6.612040401E+00,+7.423994973E+00,+827.844724E-03
+730.000E-06,+7.501387224E+00,+6.612040401E+00,+7.248115575E+00,+802.759275E-03
+735.000E-06,+7.300382197E+00,+6.612040401E+00,+7.423994973E+00,+878.015622E-03
+740.000E-06,+7.501387224E+00,+6.536663515E+00,+7.348618088E+00,+802.759275E-03
+745.000E-06,+7.476261595E+00,+6.612040401E+00,+7.248115575E+00,+777.673825E-03
+750.000E-06,+7.501387224E+00,+6.637166029E+00,+7.423994973E+00,+602.075681E-03
+755.000E-06,+7.501387224E+00,+6.612040401E+00,+7.423994973E+00,+727.502927E-03
+760.000E-06,+7.375759082E+00,+6.737668542E+00,+7.298366832E+00,+677.332029E-03
+765.000E-06,+7.501387224E+00,+6.813045427E+00,+7.248115575E+00,+602.075681E-03
+770.000E-06,+7.501387224E+00,+6.813045427E+00,+7.423994973E+00,+426.477536E-03
